Date & Time,use [kW],gen [kW],Electronics closet [kW],Office outlets 2 [kW],Dishwasher &amp; disposal [kW],Hot tub [kW],HP #3 [kW],HP #2 [kW],HP #1 [kW],Wall oven [kW],ERV + humidifier + fountain [kW],Freezer + gallery lights [kW],Phoenix boiler [kW]
2015-12-25 20:21:00,0.88005,0.0,0.161116667,0.005683333,0.0003,0.044416667,0.461733333,0.01085,0.00855,8.3333e-05,0.006416667,0.172866667,0.0082
2015-12-25 20:22:00,2.627066667,0.0,0.163,0.005716667,0.0003,0.044866667,2.2086,0.009916667,0.008033333,0.000216667,0.006433333,0.172216667,0.0082
2015-12-25 20:23:00,0.4292,0.0,0.162716667,0.0057,0.0003,0.044433333,0.009283333,0.0113,0.008816667,3.3333e-05,0.006433333,0.17205,0.0082
2015-12-25 20:24:00,0.42845,0.0,0.162366667,0.005666667,0.0003,0.044483333,0.008783333,0.01135,0.008866667,0.0,0.00645,0.171966667,0.008216667
2015-12-25 20:25:00,0.4296,0.0,0.163716667,0.005766667,0.0003,0.0445,0.008783333,0.011383333,0.008866667,1.6667e-05,0.006433333,0.171666667,0.0082
2015-12-25 20:26:00,0.4294,0.0,0.163883333,0.005716667,0.0003,0.044483333,0.008716667,0.011383333,0.008883333,1.6667e-05,0.00645,0.171366667,0.008233333
2015-12-25 20:27:00,0.429616667,0.0,0.1641,0.0057,0.0003,0.044483333,0.008733333,0.011366667,0.008883333,0.0,0.00645,0.1714,0.0082
2015-12-25 20:28:00,0.426066667,0.0,0.160666667,0.005816667,0.0003,0.0445,0.008766667,0.0114,0.008883333,1.6667e-05,0.00645,0.171083333,0.008216667
2015-12-25 20:29:00,0.341966667,0.0,0.16075,0.005733333,0.0003,0.044433333,0.009183333,0.011433333,0.00885,1.6667e-05,0.006516667,0.086533333,0.00825
2015-12-25 20:30:00,0.340333333,0.0,0.160616667,0.005666667,0.000283333,0.044316667,0.010683333,0.011316667,0.00875,3.3333e-05,0.006533333,0.08395,0.00825
2015-12-25 20:31:00,0.340233333,0.0,0.160833333,0.005333333,0.0003,0.044333333,0.010666667,0.011283333,0.00875,3.3333e-05,0.006516667,0.084,0.00825
2015-12-25 20:32:00,0.339783333,0.0,0.160783333,0.005266667,0.0003,0.044333333,0.010183333,0.011383333,0.008783333,3.3333e-05,0.006533333,0.083983333,0.008266667
2015-12-25 20:33:00,0.341816667,0.0,0.16365,0.005433333,0.000283333,0.044516667,0.008783333,0.01145,0.008866667,1.6667e-05,0.006533333,0.08405,0.008266667
2015-12-25 20:34:00,1.367733333,0.0,0.161583333,0.005333333,0.0003,0.044683333,0.0095,1.03985,0.007833333,0.000183333,0.006516667,0.084066667,0.00825
2015-12-25 20:35:00,4.026883333,0.0,0.1605,0.00535,0.0003,0.044933333,0.01115,3.7012,0.005583333,0.000583333,0.0065,0.083716667,0.008233333
2015-12-25 20:36:00,4.43805,0.0,0.160083333,0.006983333,0.0003,0.045,0.011383333,4.111183333,0.005266667,0.000666667,0.0065,0.083766667,0.00825
2015-12-25 20:37:00,4.668333333,0.0,0.161566667,0.008933333,0.0003,0.04505,0.011466667,4.338066667,0.0051,0.000683333,0.0065,0.0838,0.008233333
2015-12-25 20:38:00,4.64515,0.0,0.1617,0.0091,0.0003,0.045083333,0.011483333,4.3145,0.005116667,0.000716667,0.006516667,0.083816667,0.00825
2015-12-25 20:39:00,4.602366667,0.0,0.162516667,0.009166667,0.000283333,0.045066667,0.0119,4.270483333,0.005133333,0.0007,0.0065,0.083783333,0.008233333
2015-12-25 20:40:00,4.644433333,0.0,0.160333333,0.005733333,0.0003,0.04495,0.013316667,4.316966667,0.005,0.000733333,0.006516667,0.0838,0.00825
2015-12-25 20:41:00,4.792266667,0.0,0.160816667,0.005416667,0.0003,0.044983333,0.013383333,4.464816667,0.004833333,0.00075,0.0065,0.083716667,0.00825
2015-12-25 20:42:00,5.490416667,0.0,0.161166667,0.005383333,0.0003,0.045083333,0.5768,4.59955,0.0045,0.000833333,0.006516667,0.0837,0.00825
2015-12-25 20:43:00,7.722316667,0.0,0.162266667,0.0053,0.0003,0.045416667,2.7783,4.629666667,0.00375,0.001033333,0.006483333,0.08365,0.008216667
2015-12-25 20:44:00,6.53515,0.0,0.161066667,0.005933333,0.0003,0.045233333,1.612266667,4.6086,0.004266667,0.000916667,0.0065,0.08365,0.00825
2015-12-25 20:45:00,9.62605,0.0,0.161,0.005333333,0.000266667,0.0459,0.010616667,4.667016667,4.640083333,0.00235,0.006483333,0.083483333,0.008216667
2015-12-25 20:46:00,10.141733333,0.0,0.160683333,0.005466667,0.000266667,0.045933333,0.010516667,4.732733333,5.090416667,0.002466667,0.006483333,0.083483333,0.008216667
2015-12-25 20:47:00,10.284916667,0.0,0.161533333,0.005633333,0.000266667,0.045966667,0.010516667,4.791383333,5.1741,0.0025,0.006483333,0.083333333,0.0082
2015-12-25 20:48:00,10.244316667,0.0,0.160766667,0.005316667,0.000266667,0.046016667,0.0105,4.85065,5.075233333,0.002466667,0.006466667,0.08335,0.008216667
2015-12-25 20:49:00,5.252716667,0.0,0.162216667,0.005333333,0.0003,0.045233333,0.0118,4.849783333,0.080316667,0.000733333,0.006516667,0.083716667,0.008233333
2015-12-25 20:50:00,2.745283333,0.0,0.161883333,0.00535,0.000283333,0.044733333,0.010316667,2.4176,0.00675,0.000416667,0.006516667,0.084016667,0.00825
2015-12-25 20:51:00,0.340733333,0.0,0.162183333,0.0053,0.0003,0.0444,0.009716667,0.01105,0.0088,1.6667e-05,0.00655,0.084183333,0.008266667
2015-12-25 20:52:00,0.341733333,0.0,0.162583333,0.005266667,0.000283333,0.044283333,0.01065,0.011016667,0.008766667,3.3333e-05,0.006533333,0.084116667,0.008266667
2015-12-25 20:53:00,0.341483333,0.0,0.162383333,0.005366667,0.0003,0.0443,0.01065,0.011016667,0.008716667,3.3333e-05,0.006533333,0.084,0.00825
2015-12-25 20:54:00,1.530083333,0.0,0.163033333,0.005266667,0.0003,0.044583333,1.197166667,0.01305,0.008316667,0.000133333,0.0065,0.083766667,0.008233333
2015-12-25 20:55:00,7.215466667,0.0,0.159266667,0.005366667,0.000283333,0.045333333,2.83735,4.066933333,0.004066667,0.000966667,0.006433333,0.083233333,0.008166667
2015-12-25 20:56:00,7.908683333,0.0,0.16035,0.005283333,0.0003,0.04535,2.93795,4.6589,0.0037,0.001033333,0.006433333,0.083283333,0.008166667
2015-12-25 20:57:00,6.874566667,0.0,0.160383333,0.0053,0.0003,0.045183333,1.834366667,4.728133333,0.003966667,0.000966667,0.0064,0.083333333,0.008166667
2015-12-25 20:58:00,5.09415,0.0,0.160433333,0.00545,0.000283333,0.044983333,0.011816667,4.769416667,0.0046,0.000766667,0.006416667,0.083366667,0.00815
2015-12-25 20:59:00,5.1215,0.0,0.160366667,0.00535,0.0003,0.044916667,0.011616667,4.79755,0.004483333,0.000766667,0.006383333,0.083166667,0.008133333
2015-12-25 21:00:00,5.1383,0.0,0.1617,0.005283333,0.000283333,0.044916667,0.0116,4.813316667,0.004416667,0.00075,0.006366667,0.08305,0.008116667
2015-12-25 21:01:00,5.143866667,0.0,0.160366667,0.00555,0.000283333,0.044916667,0.01155,4.81995,0.0045,0.000783333,0.006366667,0.083033333,0.008133333
2015-12-25 21:02:00,4.4496,0.0,0.1613,0.005266667,0.0003,0.0448,0.011083333,4.12465,0.005066667,0.000666667,0.006383333,0.083283333,0.008133333
2015-12-25 21:03:00,0.337283333,0.0,0.160366667,0.005283333,0.0003,0.044216667,0.008566667,0.011816667,0.00855,0.0,0.006416667,0.0836,0.008166667
2015-12-25 21:04:00,0.338716667,0.0,0.160916667,0.005266667,0.0003,0.044366667,0.009483333,0.011066667,0.008716667,1.6667e-05,0.006483333,0.083933333,0.0082
2015-12-25 21:05:00,0.339933333,0.0,0.161266667,0.005316667,0.000283333,0.044283333,0.010566667,0.0109,0.008633333,1.6667e-05,0.0065,0.083966667,0.008233333
2015-12-25 21:06:00,0.3408,0.0,0.162116667,0.005266667,0.0003,0.044216667,0.010566667,0.011083333,0.008633333,3.3333e-05,0.006483333,0.08395,0.008216667
2015-12-25 21:07:00,5.38275,0.0,0.15975,0.005316667,0.0003,0.044983333,1.025066667,4.045266667,0.0047,0.0008,0.00645,0.083533333,0.008183333
2015-12-25 21:08:00,7.9479,0.0,0.158683333,0.005333333,0.0003,0.045366667,2.82445,4.813216667,0.00355,0.001066667,0.00645,0.083433333,0.008183333
2015-12-25 21:09:00,8.200466667,0.0,0.159433333,0.005283333,0.0003,0.045466667,2.9441,4.94545,0.003383333,0.0011,0.006433333,0.083533333,0.008183333
2015-12-25 21:10:00,8.31505,0.0,0.162816667,0.005283333,0.0003,0.04545,2.985116667,5.015666667,0.003333333,0.0011,0.00645,0.08355,0.008183333
2015-12-25 21:11:00,6.7919,0.0,0.162483333,0.0053,0.0003,0.045216667,1.600783333,4.87655,0.003916667,0.00095,0.00645,0.083666667,0.008183333
2015-12-25 21:12:00,0.851583333,0.0,0.164316667,0.005266667,0.000283333,0.044416667,0.00905,0.521366667,0.0082,0.000116667,0.006483333,0.0841,0.008216667
2015-12-25 21:13:00,0.341283333,0.0,0.164083333,0.005266667,0.0003,0.044416667,0.008733333,0.01105,0.00875,0.0,0.006483333,0.083983333,0.008216667
2015-12-25 21:14:00,0.341233333,0.0,0.164083333,0.005266667,0.0003,0.044366667,0.008716667,0.011016667,0.00875,1.6667e-05,0.006483333,0.084033333,0.008233333
2015-12-25 21:15:00,0.946716667,0.0,0.163916667,0.005333333,0.000283333,0.0444,0.009,0.617316667,0.008016667,0.000116667,0.006466667,0.083916667,0.008183333
2015-12-25 21:16:00,4.87175,0.0,0.1105,0.005616667,0.0003,0.044933333,0.011466667,4.596816667,0.004716667,0.000733333,0.006416667,0.08355,0.008166667
2015-12-25 21:17:00,4.979783333,0.0,0.075833333,0.005316667,0.0003,0.044966667,0.011566667,4.73995,0.004583333,0.000733333,0.00635,0.083483333,0.008166667
2015-12-25 21:18:00,5.063933333,0.0,0.07585,0.005333333,0.0003,0.0449,0.012516667,4.823416667,0.004483333,0.000766667,0.006233333,0.083466667,0.0082
2015-12-25 21:19:00,5.27805,0.0,0.0759,0.005316667,0.0003,0.044883333,0.013516667,5.0368,0.004233333,0.0008,0.006233333,0.083466667,0.0082
2015-12-25 21:20:00,5.359066667,0.0,0.07585,0.005283333,0.0003,0.044916667,0.01355,5.118033333,0.004133333,0.000833333,0.006266667,0.083383333,0.008183333
2015-12-25 21:21:00,3.3163,0.0,0.0759,0.00525,0.000283333,0.044633333,1.249083333,1.83715,0.0064,0.00045,0.00625,0.083583333,0.008216667
2015-12-25 21:22:00,3.057116667,0.0,0.07585,0.005283333,0.0003,0.044833333,2.8167,0.008833333,0.007566667,0.00025,0.006266667,0.083533333,0.0082
2015-12-25 21:23:00,3.20315,0.0,0.075816667,0.00525,0.000283333,0.04485,2.943483333,0.008716667,0.007533333,0.000266667,0.03475,0.074533333,0.0082
2015-12-25 21:24:00,3.1175,0.0,0.0759,0.005283333,0.0003,0.044833333,2.839166667,0.008983333,0.007616667,0.000266667,0.083416667,0.044016667,0.00825
2015-12-25 21:25:00,0.321283333,0.0,0.07605,0.005333333,0.000283333,0.0442,0.009383333,0.01095,0.00865,0.0,0.08305,0.07515,0.008233333
2015-12-25 21:26:00,0.367916667,0.0,0.0761,0.0053,0.0003,0.04425,0.00865,0.011016667,0.0087,0.0,0.055116667,0.150266667,0.008216667
2015-12-25 21:27:00,0.3165,0.0,0.076016667,0.005283333,0.0003,0.044266667,0.008633333,0.010983333,0.008683333,0.0,0.006283333,0.147866667,0.008183333
2015-12-25 21:28:00,0.313966667,0.0,0.0761,0.005416667,0.0003,0.044283333,0.008633333,0.01095,0.008716667,0.0,0.006283333,0.145066667,0.008216667
2015-12-25 21:29:00,0.31305,0.0,0.076133333,0.00535,0.000283333,0.044316667,0.008566667,0.010983333,0.008716667,1.6667e-05,0.00625,0.144266667,0.0082
2015-12-25 21:30:00,0.312966667,0.0,0.076083333,0.006033333,0.000316667,0.044333333,0.008583333,0.011016667,0.008766667,0.0,0.006266667,0.14335,0.008216667
2015-12-25 21:31:00,0.312566667,0.0,0.076166667,0.005716667,0.0003,0.0444,0.0088,0.011016667,0.008766667,0.0,0.006266667,0.142916667,0.008216667
2015-12-25 21:32:00,1.037833333,0.0,0.076116667,0.005716667,0.0003,0.044333333,0.01105,0.736166667,0.007916667,0.000166667,0.006266667,0.1419,0.008233333
2015-12-25 21:33:00,4.72115,0.0,0.075966667,0.0057,0.0003,0.04485,0.0132,4.422066667,0.00485,0.00075,0.00625,0.1405,0.008216667
2015-12-25 21:34:00,6.920183333,0.0,0.076083333,0.005766667,0.0003,1.99645,0.012933333,4.671116667,0.0044,0.000833333,0.006233333,0.139516667,0.008216667
2015-12-25 21:35:00,9.143933333,0.0,0.076033333,0.005783333,0.000283333,4.0963,0.011066667,4.79845,0.004066667,0.000966667,0.006216667,0.138483333,0.008216667
2015-12-25 21:36:00,9.311883333,0.0,0.076083333,0.005716667,0.000316667,4.0812,0.011133333,4.982416667,0.003916667,0.000966667,0.0062,0.137683333,0.008183333
2015-12-25 21:37:00,9.38465,0.0,0.0761,0.005716667,0.000283333,4.0817,0.011233333,5.055116667,0.00385,0.001,0.006183333,0.137266667,0.0082
2015-12-25 21:38:00,11.383483333,0.0,0.07605,0.0058,0.000283333,4.065966667,0.009983333,4.2283,2.848133333,0.001816667,0.006183333,0.136416667,0.008183333
2015-12-25 21:39:00,8.69145,0.0,0.076083333,0.005716667,0.000266667,4.07785,0.006866667,0.011933333,4.363666667,0.00165,0.006183333,0.13635,0.008183333
2015-12-25 21:40:00,7.8454,0.0,0.076083333,0.0078,0.000266667,4.08595,0.007066667,0.010666667,3.508666667,0.0013,0.0062,0.1358,0.0082
2015-12-25 21:41:00,4.416783333,0.0,0.076066667,0.009883333,0.0003,4.1121,0.008116667,0.010433333,0.049866667,0.000166667,0.006216667,0.13575,0.008216667
2015-12-25 21:42:00,4.378666667,0.0,0.076066667,0.009666667,0.0003,4.114583333,0.009916667,0.01045,0.00795,0.0002,0.006216667,0.1355,0.008216667
2015-12-25 21:43:00,4.380533333,0.0,0.075983333,0.0097,0.000283333,4.116966667,0.00995,0.010383333,0.008083333,0.000216667,0.006216667,0.13495,0.008233333
2015-12-25 21:44:00,4.580566667,0.0,0.076033333,0.007716667,0.0003,4.11755,0.211766667,0.010266667,0.007966667,0.000216667,0.006216667,0.134733333,0.008233333
2015-12-25 21:45:00,7.007983333,0.0,0.075816667,0.005416667,0.0003,4.099683333,2.662866667,0.008666667,0.00715,0.000433333,0.006216667,0.1341,0.0082
2015-12-25 21:46:00,7.25975,0.0,0.0758,0.00535,0.000283333,4.093316667,2.92195,0.008583333,0.007083333,0.00045,0.006183333,0.13345,0.0082
2015-12-25 21:47:00,7.326033333,0.0,0.075816667,0.005616667,0.0003,4.0939,2.987466667,0.008516667,0.00705,0.00045,0.0062,0.133416667,0.0082
2015-12-25 21:48:00,4.710166667,0.0,0.075916667,0.005283333,0.000283333,4.115066667,0.347933333,0.010216667,0.007983333,0.000216667,0.006216667,0.13325,0.008233333
2015-12-25 21:49:00,4.37635,0.0,0.075933333,0.0053,0.0003,4.121183333,0.008016667,0.010483333,0.008116667,0.000183333,0.006233333,0.13275,0.008216667
2015-12-25 21:50:00,1.790666667,0.0,0.075733333,0.005316667,0.0003,1.53435,0.008433333,0.010683333,0.008516667,6.6667e-05,0.006233333,0.13295,0.008216667
2015-12-25 21:51:00,0.3009,0.0,0.075616667,0.005283333,0.000283333,0.044333333,0.008683333,0.010833333,0.008733333,0.0,0.00625,0.13265,0.008233333
2015-12-25 21:52:00,0.300616667,0.0,0.075583333,0.005316667,0.0003,0.0443,0.008633333,0.010983333,0.008766667,0.0,0.00625,0.13225,0.008233333
2015-12-25 21:53:00,0.300466667,0.0,0.075566667,0.00525,0.000283333,0.0443,0.008583333,0.011083333,0.00875,0.0,0.006233333,0.1322,0.008216667
2015-12-25 21:54:00,0.300033333,0.0,0.0756,0.0053,0.0003,0.044283333,0.008583333,0.011066667,0.0087,0.0,0.00625,0.131733333,0.008216667
2015-12-25 21:55:00,0.301083333,0.0,0.075616667,0.00535,0.0003,0.044116667,0.010333333,0.010966667,0.0086,3.3333e-05,0.006233333,0.131383333,0.008216667
2015-12-25 21:56:00,0.30015,0.0,0.075516667,0.005316667,0.000283333,0.044,0.0104,0.0108,0.008483333,1.6667e-05,0.006183333,0.131,0.008183333
2015-12-25 21:57:00,0.230633333,0.0,0.075516667,0.005266667,0.0003,0.044016667,0.010366667,0.01075,0.008566667,3.3333e-05,0.00625,0.061416667,0.008216667
2015-12-25 21:58:00,2.676383333,0.0,0.075416667,0.0053,0.000283333,0.044683333,2.475466667,0.009233333,0.00775,0.000216667,0.006266667,0.044,0.0082
2015-12-25 21:59:00,0.680233333,0.0,0.075533333,0.005366667,0.0003,0.044216667,0.47735,0.010533333,0.00845,6.6667e-05,0.006266667,0.044066667,0.008216667
2015-12-25 22:00:00,0.212116667,0.0,0.075533333,0.005366667,0.000283333,0.044216667,0.008566667,0.01095,0.008633333,0.0,0.006266667,0.044083333,0.008216667
2015-12-25 22:01:00,0.21195,0.0,0.075516667,0.00525,0.000283333,0.044183333,0.008583333,0.010933333,0.00865,1.6667e-05,0.006266667,0.044083333,0.008216667
2015-12-25 22:02:00,0.211966667,0.0,0.075566667,0.005266667,0.0003,0.0442,0.008566667,0.010816667,0.008666667,0.0,0.006266667,0.0441,0.008216667
2015-12-25 22:03:00,0.211916667,0.0,0.0756,0.005266667,0.0003,0.044216667,0.008516667,0.010783333,0.008666667,0.0,0.006266667,0.044083333,0.008216667
2015-12-25 22:04:00,0.212116667,0.0,0.075583333,0.00525,0.000283333,0.0442,0.008483333,0.0111,0.008616667,0.0,0.006283333,0.0441,0.008216667
2015-12-25 22:05:00,0.212133333,0.0,0.075583333,0.0053,0.0003,0.044216667,0.008533333,0.011083333,0.008566667,0.0,0.006266667,0.044066667,0.008216667
2015-12-25 22:06:00,0.213266667,0.0,0.07555,0.005283333,0.0003,0.04405,0.010133333,0.01095,0.008466667,3.3333e-05,0.006266667,0.044083333,0.008216667
2015-12-25 22:07:00,0.21345,0.0,0.07555,0.005283333,0.000283333,0.044033333,0.010433333,0.010883333,0.008483333,3.3333e-05,0.006266667,0.04405,0.008216667
2015-12-25 22:08:00,0.21365,0.0,0.075566667,0.005316667,0.0003,0.044016667,0.010416667,0.01095,0.008516667,3.3333e-05,0.006266667,0.044116667,0.008216667
2015-12-25 22:09:00,0.212416667,0.0,0.075583333,0.005266667,0.000283333,0.044183333,0.0088,0.011,0.008633333,0.0,0.0063,0.04415,0.008216667
2015-12-25 22:10:00,0.212416667,0.0,0.075633333,0.005266667,0.0003,0.044216667,0.008616667,0.0111,0.00865,0.0,0.006266667,0.04415,0.008216667
2015-12-25 22:11:00,0.21215,0.0,0.0756,0.00525,0.0003,0.044233333,0.008566667,0.011016667,0.0086,0.0,0.006266667,0.0441,0.008216667
2015-12-25 22:12:00,0.21195,0.0,0.075566667,0.005283333,0.000283333,0.04415,0.008483333,0.011016667,0.0086,0.0,0.00625,0.044116667,0.0082
2015-12-25 22:13:00,0.212066667,0.0,0.075616667,0.00525,0.0003,0.044183333,0.0085,0.011016667,0.008583333,0.0,0.006266667,0.044133333,0.008216667
2015-12-25 22:14:00,0.211866667,0.0,0.075533333,0.00525,0.0003,0.044133333,0.008483333,0.011,0.0086,0.0,0.00625,0.0441,0.008216667
2015-12-25 22:15:00,0.212083333,0.0,0.075566667,0.005316667,0.000283333,0.044183333,0.008533333,0.011033333,0.008583333,0.0,0.006266667,0.044116667,0.0082
2015-12-25 22:16:00,0.2137,0.0,0.075566667,0.005433333,0.0003,0.04405,0.010183333,0.010966667,0.0085,3.3333e-05,0.006266667,0.04425,0.008216667
2015-12-25 22:17:00,0.214133333,0.0,0.075616667,0.005283333,0.000283333,0.0441,0.010466667,0.011,0.008516667,3.3333e-05,0.006316667,0.044333333,0.00825
2015-12-25 22:18:00,0.213933333,0.0,0.0756,0.005333333,0.0003,0.044,0.010433333,0.01105,0.0085,3.3333e-05,0.006283333,0.044233333,0.008233333
2015-12-25 22:19:00,2.50845,0.0,0.07545,0.005266667,0.000283333,0.04465,2.307133333,0.009616667,0.007733333,0.0002,0.006266667,0.04405,0.0082
2015-12-25 22:20:00,3.11955,0.0,0.075483333,0.005283333,0.000283333,0.04475,2.9187,0.009233333,0.007566667,0.00025,0.00625,0.04405,0.0082
2015-12-25 22:21:00,1.085083333,0.0,0.075566667,0.005266667,0.0003,0.044283333,0.88235,0.010516667,0.008266667,8.3333e-05,0.006266667,0.044133333,0.008216667
2015-12-25 22:22:00,0.2124,0.0,0.07565,0.005283333,0.000283333,0.044183333,0.008583333,0.0111,0.008633333,0.0,0.006283333,0.044166667,0.008233333
2015-12-25 22:23:00,0.212383333,0.0,0.07555,0.0053,0.0003,0.0442,0.0086,0.011116667,0.00865,0.0,0.006283333,0.044166667,0.008216667
2015-12-25 22:24:00,0.212266667,0.0,0.075483333,0.005266667,0.000283333,0.0442,0.008616667,0.011116667,0.008633333,0.0,0.006283333,0.04415,0.008233333
2015-12-25 22:25:00,0.212366667,0.0,0.07545,0.005366667,0.0003,0.044216667,0.008533333,0.011133333,0.008666667,0.0,0.0063,0.044166667,0.008233333
2015-12-25 22:26:00,0.21225,0.0,0.07545,0.0053,0.000266667,0.044216667,0.008533333,0.01115,0.008666667,1.6667e-05,0.006283333,0.044166667,0.008233333
2015-12-25 22:27:00,0.212583333,0.0,0.075533333,0.00535,0.000283333,0.044266667,0.0086,0.01115,0.008666667,0.0,0.0063,0.0442,0.008233333
2015-12-25 22:28:00,0.213666667,0.0,0.075533333,0.005466667,0.000283333,0.0441,0.009933333,0.011083333,0.008566667,1.6667e-05,0.0063,0.044183333,0.008233333
2015-12-25 22:29:00,0.21375,0.0,0.075483333,0.00535,0.000283333,0.04405,0.010433333,0.011016667,0.008483333,3.3333e-05,0.006283333,0.044166667,0.008233333
2015-12-25 22:30:00,0.213783333,0.0,0.0755,0.005483333,0.000266667,0.04405,0.010416667,0.010916667,0.008483333,1.6667e-05,0.0063,0.04415,0.008233333
2015-12-25 22:31:00,2.1245,0.0,0.07545,0.005266667,0.000283333,0.0445,1.923016667,0.009766667,0.0078,0.000183333,0.006266667,0.044116667,0.008216667
2015-12-25 22:32:00,3.109033333,0.0,0.075366667,0.005316667,0.000266667,0.044766667,2.90825,0.009216667,0.007533333,0.00025,0.006283333,0.044066667,0.008216667
2015-12-25 22:33:00,2.768266667,0.0,0.075416667,0.005283333,0.000283333,0.0447,2.5666,0.00995,0.00765,0.000233333,0.006266667,0.044116667,0.008233333
2015-12-25 22:34:00,4.115283333,0.0,0.07545,0.00535,0.000266667,0.044733333,0.011716667,3.91475,0.005083333,0.000633333,0.006266667,0.044066667,0.008233333
2015-12-25 22:35:00,4.5083,0.0,0.075433333,0.005333333,0.000283333,0.044866667,0.011383333,4.308,0.004966667,0.000666667,0.006283333,0.044183333,0.008233333
2015-12-25 22:36:00,4.722733333,0.0,0.075416667,0.0053,0.000283333,0.044933333,0.011533333,4.52245,0.004816667,0.0007,0.006283333,0.044183333,0.008233333
2015-12-25 22:37:00,4.830266667,0.0,0.075416667,0.005283333,0.000266667,0.044883333,0.01155,4.6302,0.00475,0.000733333,0.006283333,0.044133333,0.008233333
2015-12-25 22:38:00,4.910133333,0.0,0.075383333,0.005366667,0.000283333,0.04495,0.011583333,4.70985,0.004666667,0.000716667,0.006283333,0.044233333,0.00825
2015-12-25 22:39:00,4.968733333,0.0,0.075333333,0.0053,0.000283333,0.044983333,0.011616667,4.768566667,0.00465,0.000733333,0.006283333,0.044216667,0.008233333
2015-12-25 22:40:00,5.017316667,0.0,0.075333333,0.005366667,0.000283333,0.044966667,0.01195,4.816866667,0.004583333,0.00075,0.006283333,0.0442,0.008233333
2015-12-25 22:41:00,5.056883333,0.0,0.07525,0.005333333,0.000266667,0.044866667,0.01345,4.855366667,0.004466667,0.0008,0.006283333,0.044183333,0.008216667
2015-12-25 22:42:00,5.08795,0.0,0.0753,0.005266667,0.000283333,0.044816667,0.013433333,4.8865,0.00445,0.0008,0.006283333,0.044183333,0.008233333
2015-12-25 22:43:00,5.499566667,0.0,0.075333333,0.005266667,0.000283333,0.044916667,0.405183333,4.906416667,0.004283333,0.000833333,0.006283333,0.0442,0.008233333
2015-12-25 22:44:00,3.634416667,0.0,0.07545,0.007083333,0.000266667,0.0448,2.773466667,0.6679,0.00705,0.000366667,0.006283333,0.044233333,0.00825
2015-12-25 22:45:00,3.1562,0.0,0.075433333,0.008966667,0.000283333,0.04485,2.951016667,0.009316667,0.007733333,0.000266667,0.0063,0.0443,0.008266667
2015-12-25 22:46:00,1.836733333,0.0,0.07545,0.009033333,0.000283333,0.044533333,1.630416667,0.010066667,0.00815,0.000166667,0.0063,0.044366667,0.0083
2015-12-25 22:47:00,0.216233333,0.0,0.075483333,0.00825,0.000266667,0.044366667,0.008733333,0.011216667,0.008816667,0.0,0.006316667,0.044483333,0.0083
2015-12-25 22:48:00,0.213383333,0.0,0.075466667,0.005483333,0.000283333,0.044333333,0.0087,0.011216667,0.0088,0.0,0.006316667,0.0445,0.008283333
2015-12-25 22:49:00,0.213283333,0.0,0.0754,0.00535,0.0003,0.04435,0.0087,0.01125,0.008833333,3.3333e-05,0.006333333,0.044533333,0.008266667
2015-12-25 22:50:00,0.21305,0.0,0.0754,0.0053,0.000283333,0.04435,0.008616667,0.011183333,0.008783333,0.0,0.006333333,0.044533333,0.008266667
2015-12-25 22:51:00,0.213116667,0.0,0.0754,0.00545,0.000283333,0.044333333,0.0086,0.01125,0.008716667,0.0,0.006316667,0.0445,0.008266667
2015-12-25 22:52:00,0.2127,0.0,0.075433333,0.0053,0.000266667,0.044283333,0.0086,0.011166667,0.008666667,0.0,0.0063,0.044433333,0.00825
2015-12-25 22:53:00,0.213466667,0.0,0.075416667,0.0053,0.000283333,0.044233333,0.009533333,0.011066667,0.008616667,0.0,0.0063,0.04445,0.008266667
2015-12-25 22:54:00,0.21425,0.0,0.0754,0.005316667,0.000266667,0.044166667,0.0105,0.011016667,0.0086,3.3333e-05,0.0063,0.04445,0.008266667
2015-12-25 22:55:00,0.28925,0.0,0.075383333,0.00535,0.000283333,0.04415,0.0105,0.011083333,0.008583333,3.3333e-05,0.00625,0.119483333,0.008216667
2015-12-25 22:56:00,1.5423,0.0,0.075383333,0.0053,0.000266667,0.044433333,1.2335,0.01035,0.008183333,0.0001,0.006183333,0.1506,0.0082
2015-12-25 22:57:00,3.113983333,0.0,0.0754,0.00535,0.000283333,0.044816667,2.809983333,0.00935,0.007733333,0.000266667,0.0062,0.14695,0.008183333
2015-12-25 22:58:00,3.23625,0.0,0.0754,0.005316667,0.000283333,0.04485,2.934466667,0.009366667,0.007683333,0.000266667,0.0062,0.14475,0.0082
2015-12-25 22:59:00,3.29525,0.0,0.075383333,0.00525,0.000266667,0.0449,2.994016667,0.00935,0.007683333,0.000266667,0.0062,0.144266667,0.0082
2015-12-25 23:00:00,1.63885,0.0,0.075366667,0.005316667,0.000283333,0.044483333,1.337,0.010316667,0.00825,0.000133333,0.006216667,0.143533333,0.008216667
2015-12-25 23:01:00,0.3112,0.0,0.0754,0.005266667,0.000266667,0.044283333,0.008666667,0.011183333,0.008766667,0.0,0.006233333,0.142916667,0.008216667
2015-12-25 23:02:00,0.310433333,0.0,0.0754,0.0053,0.000283333,0.04435,0.00865,0.011183333,0.00875,0.0,0.006216667,0.142083333,0.008216667
2015-12-25 23:03:00,0.309233333,0.0,0.075433333,0.005266667,0.000266667,0.0443,0.008683333,0.01115,0.008766667,0.0,0.006216667,0.140933333,0.008216667
